#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-11-07T17:09:46', checksum=3101738881, kind='mean', investigation_time=50.0, imt='Sa_avg2(0.508)'"
lon,lat,depth,poe-0.0010000,poe-0.0050000,poe-0.0100000,poe-0.0200000,poe-0.0300000,poe-0.0500000,poe-0.0700000,poe-0.1000000,poe-0.1500000,poe-0.2000000,poe-0.3000000,poe-0.4000000,poe-0.5000000,poe-0.6000000,poe-0.7000000,poe-0.8000000,poe-1.0000000,poe-1.2500000,poe-1.5000000,poe-1.7500000,poe-2.0000000,poe-2.5000000,poe-3.0000000,poe-3.5000000,poe-4.0000000,poe-5.0000000,poe-6.0000000,poe-7.5000000,poe-10.0000000
39.49000,39.74000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999999E-01,9.999542E-01,9.990271E-01,9.890881E-01,9.297599E-01,8.332953E-01,6.441449E-01,5.097077E-01,4.163709E-01,3.464430E-01,2.902811E-01,2.433726E-01,1.697424E-01,1.065708E-01,6.642361E-02,4.146530E-02,2.604724E-02,1.047703E-02,4.227012E-03,1.633271E-03,5.399571E-04,4.613399E-07,0.000000E+00,0.000000E+00,0.000000E+00
