#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-11-07T15:27:45', checksum=378332906, kind='mean', investigation_time=50.0, imt='FIV3(0.555)'"
lon,lat,depth,poe-0.1000000,poe-0.5000000,poe-1.0000000,poe-2.0000000,poe-5.0000000,poe-8.0000000,poe-15.0000000,poe-25.0000000,poe-35.0000000,poe-50.0000000,poe-65.0000000,poe-85.0000000,poe-105.0000000,poe-130.0000000,poe-160.0000000,poe-200.0000000,poe-250.0000000,poe-300.0000000,poe-350.0000000,poe-400.0000000,poe-500.0000000,poe-600.0000000,poe-700.0000000,poe-900.0000000,poe-1100.0000000,poe-1400.0000000,poe-1800.0000000,poe-2400.0000000,poe-3000.0000000
39.49000,39.74000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999712E-01,9.983515E-01,9.495545E-01,7.816303E-01,6.275229E-01,4.777777E-01,3.856676E-01,3.013490E-01,2.376699E-01,1.755797E-01,1.206368E-01,7.240606E-02,3.834794E-02,2.059475E-02,1.122724E-02,6.194663E-03,1.877915E-03,5.039832E-04,9.232730E-05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
