#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-10-23T19:56:15', checksum=1432199952, kind='mean', investigation_time=50.0, imt='SA(0.555)'"
lon,lat,depth,poe-0.0010000,poe-0.0050000,poe-0.0100000,poe-0.0200000,poe-0.0300000,poe-0.0500000,poe-0.0700000,poe-0.1000000,poe-0.1500000,poe-0.2000000,poe-0.3000000,poe-0.4000000,poe-0.5000000,poe-0.6000000,poe-0.7000000,poe-0.8000000,poe-1.0000000,poe-1.2500000,poe-1.5000000,poe-1.7500000,poe-2.0000000,poe-2.5000000,poe-3.0000000,poe-3.5000000,poe-4.0000000,poe-5.0000000,poe-6.0000000,poe-7.5000000,poe-10.0000000
39.49000,39.74000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999890E-01,9.997022E-01,9.956797E-01,9.628862E-01,8.949263E-01,7.282013E-01,5.884315E-01,4.847814E-01,4.068067E-01,3.456391E-01,2.958702E-01,2.190666E-01,1.516261E-01,1.054860E-01,7.386836E-02,5.215532E-02,2.669572E-02,1.410278E-02,7.606890E-03,4.116111E-03,1.117664E-03,2.030265E-04,0.000000E+00,0.000000E+00
