#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-11-07T17:13:03', checksum=2388838287, kind='mean', investigation_time=50.0, imt='Sa_avg2(0.479)'"
lon,lat,depth,poe-0.0010000,poe-0.0050000,poe-0.0100000,poe-0.0200000,poe-0.0300000,poe-0.0500000,poe-0.0700000,poe-0.1000000,poe-0.1500000,poe-0.2000000,poe-0.3000000,poe-0.4000000,poe-0.5000000,poe-0.6000000,poe-0.7000000,poe-0.8000000,poe-1.0000000,poe-1.2500000,poe-1.5000000,poe-1.7500000,poe-2.0000000,poe-2.5000000,poe-3.0000000,poe-3.5000000,poe-4.0000000,poe-5.0000000,poe-6.0000000,poe-7.5000000,poe-10.0000000
39.49000,39.74000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999759E-01,9.994032E-01,9.922998E-01,9.435127E-01,8.562539E-01,6.716249E-01,5.340918E-01,4.374614E-01,3.653820E-01,3.079536E-01,2.601424E-01,1.848406E-01,1.190436E-01,7.609694E-02,4.867684E-02,3.129955E-02,1.320161E-02,5.635432E-03,2.355219E-03,9.108846E-04,3.758103E-05,0.000000E+00,0.000000E+00,0.000000E+00
