#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-11-07T17:06:25', checksum=2285225861, kind='mean', investigation_time=50.0, imt='Sa_avg2(0.483)'"
lon,lat,depth,poe-0.0010000,poe-0.0050000,poe-0.0100000,poe-0.0200000,poe-0.0300000,poe-0.0500000,poe-0.0700000,poe-0.1000000,poe-0.1500000,poe-0.2000000,poe-0.3000000,poe-0.4000000,poe-0.5000000,poe-0.6000000,poe-0.7000000,poe-0.8000000,poe-1.0000000,poe-1.2500000,poe-1.5000000,poe-1.7500000,poe-2.0000000,poe-2.5000000,poe-3.0000000,poe-3.5000000,poe-4.0000000,poe-5.0000000,poe-6.0000000,poe-7.5000000,poe-10.0000000
39.49000,39.74000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999747E-01,9.993814E-01,9.921031E-01,9.426306E-01,8.547571E-01,6.698387E-01,5.325639E-01,4.362221E-01,3.643516E-01,3.070605E-01,2.593439E-01,1.841756E-01,1.185169E-01,7.569198E-02,4.837497E-02,3.107836E-02,1.308472E-02,5.573928E-03,2.323210E-03,8.941189E-04,3.485561E-05,0.000000E+00,0.000000E+00,0.000000E+00
