#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-11-07T15:31:18', checksum=378463978, kind='mean', investigation_time=50.0, imt='FIV3(0.483)'"
lon,lat,depth,poe-0.1000000,poe-0.5000000,poe-1.0000000,poe-2.0000000,poe-5.0000000,poe-8.0000000,poe-15.0000000,poe-25.0000000,poe-35.0000000,poe-50.0000000,poe-65.0000000,poe-85.0000000,poe-105.0000000,poe-130.0000000,poe-160.0000000,poe-200.0000000,poe-250.0000000,poe-300.0000000,poe-350.0000000,poe-400.0000000,poe-500.0000000,poe-600.0000000,poe-700.0000000,poe-900.0000000,poe-1100.0000000,poe-1400.0000000,poe-1800.0000000,poe-2400.0000000,poe-3000.0000000
39.49000,39.74000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999477E-01,9.974492E-01,9.356806E-01,7.516420E-01,5.965549E-01,4.512794E-01,3.616059E-01,2.778190E-01,2.142214E-01,1.533781E-01,1.015139E-01,5.820629E-02,2.931443E-02,1.503213E-02,7.832174E-03,4.111604E-03,1.085994E-03,2.249145E-04,3.903508E-06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
