#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.18.0', start_date='2024-11-04T15:34:13', checksum=175022877, kind='mean', investigation_time=50.0, imt='SA(0.479)'"
lon,lat,depth,poe-0.0010000,poe-0.0050000,poe-0.0100000,poe-0.0200000,poe-0.0300000,poe-0.0500000,poe-0.0700000,poe-0.1000000,poe-0.1500000,poe-0.2000000,poe-0.3000000,poe-0.4000000,poe-0.5000000,poe-0.6000000,poe-0.7000000,poe-0.8000000,poe-1.0000000,poe-1.2500000,poe-1.5000000,poe-1.7500000,poe-2.0000000,poe-2.5000000,poe-3.0000000,poe-3.5000000,poe-4.0000000,poe-5.0000000,poe-6.0000000,poe-7.5000000,poe-10.0000000
39.49000,39.74000,0.00000,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,1.000000E+00,9.999974E-01,9.998922E-01,9.978245E-01,9.755233E-01,9.207441E-01,7.675460E-01,6.281674E-01,5.213296E-01,4.401634E-01,3.765117E-01,3.247861E-01,2.448858E-01,1.737726E-01,1.239318E-01,8.885933E-02,6.413541E-02,3.418757E-02,1.876957E-02,1.054429E-02,5.994699E-03,1.894184E-03,4.979077E-04,1.725256E-06,0.000000E+00
